step,model_name,quant_method,weight_bits,activation_bits,kv_cache_bits,data_ms,preprocess_ms,vision_ms,llm_ms,action_ms,model_latency_ms,end_to_end_latency_ms
64,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06701500387862325,99.08502700272948,5.8459600259084255,99.48794095544145,0.12062300811521709,105.45452398946509,204.6065659960732
65,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.052346003940328956,91.31916900514625,5.854641000041738,99.47827499127015,0.13053099974058568,105.46344699105248,196.83496200013906
66,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05438399966806173,94.42014899104834,5.82270699669607,98.92059498815797,0.10751900845207274,104.85082099330612,199.3253539840225
67,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05102899740450084,8.186034974642098,5.919461022131145,98.98224996868521,0.10830600513145328,105.01001699594781,113.2470809679944
68,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0502720067743212,6.07628800207749,5.688642006134614,99.85333596705459,0.11952201020903885,105.66149998339824,111.78805999225006
69,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06155000301077962,6.207526981597766,5.735303013352677,99.58472999278456,0.13063399819657207,105.45066700433381,111.71974398894235
70,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.060040008975192904,89.74491199478507,7.870702014770359,98.66285498719662,0.11001797975040972,106.64357498171739,196.44852698547766
71,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.051508977776393294,92.17838698532432,5.9804710035678,99.1531970212236,0.11713599087670445,105.25080401566811,197.48069997876883
72,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05874401540495455,95.56019099545665,5.895807989872992,99.3542600190267,0.11577998520806432,105.36584799410775,200.98478300496936
73,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05428100121207535,5.037530005211011,5.746965995058417,99.46997999213636,0.11808800627477467,105.33503399346955,110.42684499989264
74,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05860897363163531,11.084208003012463,5.682446004357189,99.34409000561573,0.125172984553501,105.15170899452642,116.29452597117051
75,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05498598329722881,45.76013199402951,5.865123006515205,99.39289698377252,0.11278601596131921,105.37080600624904,151.18592398357578
76,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05192300886847079,96.09553500195034,5.908035993343219,99.64129701256752,0.11587300105020404,105.66520600696094,201.81266401777975
77,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05289597902446985,96.11549202236347,6.037619023118168,99.58400900359266,0.11401399387978017,105.7356420205906,201.90403002197854
78,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05313000292517245,4.2684359941631556,5.690761987352744,99.44397301296704,0.11619599536061287,105.25093099568039,109.57249699276872
79,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.052368995966389775,5.959343019640073,5.678678018739447,99.40926797571592,0.11231200187467039,105.20025799633004,111.2119700119365
80,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05392602179199457,4.679000994656235,5.682443006662652,98.93239397206344,0.10847800876945257,104.72331498749554,109.45624200394377
81,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.049049995141103864,10.392716008936986,5.891342007089406,100.02927700406872,0.12011299259029329,106.04073200374842,116.4824980078265
82,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.054182019084692,5.176615988602862,5.731454992201179,99.37951300526038,0.10845399810932577,105.21942199557088,110.45022000325844
83,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05231899558566511,58.40154399629682,5.794219992822036,98.95429800963029,0.11201901361346245,104.86053701606579,163.31440000794828
84,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05417398642748594,95.79557098913938,5.80137298675254,98.87890299432911,0.12103302287869155,104.80130900396034,200.6510539795272
85,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05464101559482515,89.96999400551431,5.756788013968617,99.30442899349146,0.11367499246262014,105.17489199992269,195.19952702103183
86,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05416700150817633,5.196140002226457,5.703609000192955,99.13221298484132,0.11663499753922224,104.9524569825735,110.20276398630813
87,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05871598841622472,86.24445600435138,5.686460004653782,98.97160500986502,0.12177397729828954,104.77983899181709,191.0830109845847
88,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05628299550153315,92.05478502553888,5.834743002196774,99.1732700204011,0.10597598156891763,105.1139890041668,197.2250570252072
89,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0497029977850616,6.753659021342173,5.793935008114204,99.47517700493336,0.14020799426361918,105.40932000731118,112.21268202643842
90,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06467499770224094,11.035422008717433,5.976007989374921,98.85099000530317,0.1159770181402564,104.94297501281835,116.04307201923802
91,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05251599941402674,98.38118898915127,6.053153018001467,99.00559196830727,0.11240900494158268,105.17115399125032,203.60485897981562
92,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05382398376241326,94.42870298516937,5.663476011250168,99.36770299100317,0.1142999972216785,105.14547899947502,199.6280059684068
93,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0522980117239058,95.85544801666401,5.852433998370543,99.18890101835132,0.11964398436248302,105.16097900108434,201.06872502947226
94,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05547198816202581,49.00871199788526,7.006992003880441,98.91455300385132,0.10581300011835992,106.02735800785013,155.0915419938974
95,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.048282992793247104,96.298813004978,5.846563988598064,99.8114539834205,0.11430701124481857,105.77232498326339,202.11942098103464
96,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0516620057169348,96.07004400459118,5.90849801665172,99.52029498526827,0.1131619792431593,105.54195498116314,201.66366099147126
97,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05454200436361134,100.35873099695891,5.963852978311479,98.99968400713988,0.11193600948899984,105.07547299494036,205.48874599626288
98,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05314699956215918,6.908062990987673,5.950765014858916,99.67306899488904,0.12645300012081861,105.75028700986877,112.7114970004186
99,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05683701601810753,5.69208399974741,5.939565016888082,99.24715099623427,0.12278498616069555,105.30950099928305,111.05842201504856
0,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05269498797133565,60.04378100624308,6.869035016279668,75.61024397728033,0.10470201959833503,82.58398101315834,142.68045700737275
1,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.046782020945101976,8.669722999911755,5.928969010710716,77.04746196395718,0.11190702207386494,83.08833799674176,91.80484301759861
2,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05344199598766863,99.79122699587606,6.192780012497678,74.77760699111968,0.10890801786445081,81.07929502148181,180.92396401334554
3,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05077701644040644,61.17536500096321,5.969384015770629,76.75650095916353,0.12804201105609536,82.85392698599026,144.08006900339387
4,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.06217800546437502,95.3800409915857,5.931859981501475,77.44911799090914,0.12349302414804697,83.50447099655867,178.94668999360874
5,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.050892005674541,94.30234102183022,5.9508130070753396,76.78527000825852,0.11681998148560524,82.85290299681947,177.20613602432422
6,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.051776005420833826,4.989995009964332,5.77305699698627,76.07657698099501,0.10526602272875607,81.95490000071004,86.9966710160952
