step,model_name,quant_method,weight_bits,activation_bits,kv_cache_bits,data_ms,preprocess_ms,vision_ms,llm_ms,action_ms,model_latency_ms,end_to_end_latency_ms
24,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05058699753135443,96.145956980763,6.9948369928169996,183.13032799051143,0.16732601216062903,190.29249099548906,286.4890349737834
25,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.058128993259742856,94.69700901536271,6.608391006011516,181.07063198112883,0.1591620093677193,187.83818499650806,282.5933230051305
26,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05791199509985745,90.71905599557795,8.532998006558046,180.37821099278517,0.16067401156760752,189.07188301091082,279.8488510015886
27,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05745197995565832,97.7493439859245,6.691964023048058,180.1078149874229,0.15922600869089365,186.95900501916185,284.765800985042
28,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05544500891119242,3.1584200041834265,6.436534982640296,179.85846003284678,0.16704399604350328,186.46203901153058,189.6759040246252
29,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.06009297794662416,3.1079259933903813,6.751570996129885,180.96906499704346,0.1609399914741516,187.8815759846475,191.0495949559845
30,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05307499668560922,95.79371300060302,8.56352600385435,179.15492397150956,0.1650070189498365,187.88345699431375,283.7302449916024
31,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05740000051446259,95.90567302075215,6.712571019306779,181.2441029760521,0.16857701120898128,188.12525100656785,284.08832402783446
32,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05226602661423385,98.65429199999198,6.692030990961939,181.82452901965007,0.16363899339921772,188.68019900401123,287.38675703061745
33,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05863801925443113,3.16958999610506,6.900600012158975,181.28390196943656,0.15930499648675323,188.34380697808228,191.57203499344178
34,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.050893984735012054,96.64609300671145,6.473183981142938,183.9927330147475,0.16335799591615796,190.6292749918066,287.32626198325306
35,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05264900391921401,8.814605011139065,6.57234899699688,181.52910197386518,0.15985601930879056,188.26130699017085,197.12856100522913
36,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.053571013268083334,2.5460500037297606,6.766231992514804,184.74972201511264,0.17214397666975856,191.6880979842972,194.28771900129505
37,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05760698695667088,11.832920979941264,6.332479999400675,182.61932698078454,0.15650101704522967,189.10830799723044,200.99883596412838
38,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05319798947311938,2.320498984772712,6.6829450079239905,182.3935119609814,0.17797001055441797,189.25442697945982,191.62812395370565
39,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.0646399857942015,96.50931900250725,6.763660989236087,182.3729320021812,0.16206898726522923,189.2986619786825,285.87262096698396
